budget,revenue,runtime,video,actorsPopularity_mean,popularity,voteAvg,voteCount,genresAmount,productionCoAmount,productionCountriesAmount,actorsAmount,castWomenAmount,castMenAmount,releaseYear
12000000.0,38587181.0,45,0,8.897391304347826,19.984,6.7,119,6,1,1,23,4.0,19.0,2013.0
165000000.0,677700000.0,115,0,7.338953488372094,336.147,7.4,18205,4,1,1,43,15.0,23.0,2016.0
180000000.0,853977126.0,131,0,10.785339285714286,238.192,7.6,17117,4,1,1,56,19.0,26.0,2017.0
200000000.0,1346739107.0,134,0,4.3575454545454555,155.163,7.4,18535,3,1,1,77,25.0,42.0,2018.0
12000000.0,38587181.0,71,0,11.051571428571426,45.31,6.2,102,3,1,1,7,0.0,7.0,2014.0
7000000.0,2360281.0,102,0,7.196954545454546,21.241,6.3,776,1,3,1,22,13.0,8.0,2014.0
12000000.0,45895.0,95,0,4.555571428571428,33.954,5.9,297,1,1,1,7,2.0,4.0,2014.0
5000000.0,43884652.0,101,0,8.864222222222223,16.113,7.5,2578,1,9,1,18,8.0,6.0,2014.0
12000000.0,166775.0,120,0,7.180499999999999,8.338,5.6,119,1,1,1,18,7.0,8.0,2014.0
12000000.0,2193474.0,100,0,1.3188333333333333,37.471,6.7,1180,4,7,1,12,3.0,9.0,2014.0
12000000.0,38587181.0,91,0,0.6,10.657,6.3,14,1,4,1,2,0.0,0.0,2014.0
12000000.0,7700259.0,105,0,2.850999999999999,32.367,7.7,1158,1,3,1,29,8.0,13.0,2014.0
25000000.0,39171130.0,111,0,6.716678571428571,14.272,5.9,1103,3,4,1,28,5.0,18.0,2014.0
1500000.0,779820.0,102,0,4.668032258064517,9.537,5.4,626,2,5,2,31,14.0,14.0,2016.0
12000000.0,38587181.0,74,0,9.471153846153847,22.038,7.7,135,4,1,1,13,4.0,9.0,2014.0
12000000.0,38587181.0,130,0,7.812684210526316,12.108,7.0,138,3,2,1,19,2.0,16.0,2014.0
12000000.0,38587181.0,103,0,9.8950625,26.234,6.4,212,2,3,2,16,1.0,12.0,2014.0
12000000.0,38587181.0,81,0,6.3340000000000005,19.698,7.2,303,2,1,1,8,6.0,1.0,2014.0
35000000.0,61181942.0,123,0,2.4175846153846154,20.611,7.0,2678,3,3,1,65,11.0,37.0,2015.0
33989696.0,38587181.0,109,0,6.133199999999999,56.401,7.1,50,3,1,10,5,3.0,285812.0,2014.0
67000000.0,25422088.0,191,1,10.412374999999999,15.512,7.0,1276,3,8,1,56,20.0,34.0,2007.0
108000000.0,630161890.0,144,0,6.7419074074074095,85.619,7.7,16564,3,6,2,54,12.0,29.0,2015.0
12000000.0,38587181.0,23,0,11.6724,11.602,9.0,50,4,1,1,10,4.0,6.0,2013.0
12000000.0,38587181.0,88,0,6.8674800000000005,23.806,5.2,172,1,1,1,25,5.0,14.0,2014.0
12000000.0,38587181.0,90,0,4.0814,34.311,4.1,66,1,1,1,15,3.0,9.0,2014.0
12000000.0,18612.0,86,0,7.8381875,15.582,6.4,1601,2,2,1,16,3.0,7.0,2014.0
12000000.0,38587181.0,12,1,9.484399999999999,55.031,6.9,141,4,3,1,5,3.0,2.0,2010.0
12000000.0,85512300.0,109,0,7.380199999999999,23.937,6.1,4622,3,1,1,25,7.0,10.0,2015.0
10000000.0,6272403.0,92,0,7.97,57.182,5.6,610,3,3,2,8,2.0,6.0,2016.0
7000000.0,38587181.0,100,0,4.394399999999999,36.408,5.2,103,1,4,2,10,1.0,7.0,2014.0
12000000.0,38587181.0,80,0,4.895833333333333,15.01,6.2,17,3,1,1,6,2.0,3.0,2013.0
12000000.0,38587181.0,86,0,2.4435,13.038,4.9,101,2,1,1,4,4.0,0.0,2014.0
12000000.0,3005082.0,97,0,7.779,20.998,5.4,281,3,3,4,16,1.0,13.0,2014.0
12000000.0,38587181.0,90,0,5.140263157894736,12.819,6.4,317,3,2,1,19,5.0,11.0,2014.0
12000000.0,38587181.0,0,0,2.4952307692307696,48.556,8.5,2,1,0,0,0,287003.0,3.0,2009.0
12000000.0,38587181.0,0,0,2.4952307692307696,35.954,8.5,2,0,0,0,287004,2.0,3.0,2009.0
12000000.0,38587181.0,85,0,3.177608695652174,19.767,5.8,334,2,3,1,46,11.0,21.0,2014.0
12000000.0,38587181.0,57,0,7.3086666666666655,20.111,5.8,40,3,1,1,9,3.0,6.0,2014.0
4000000.0,187112.0,95,0,4.8234615384615385,27.123,5.3,1347,3,7,2,26,12.0,10.0,2015.0
12000000.0,38587181.0,105,0,9.203363636363637,15.28,6.1,79,1,2,1,11,2.0,8.0,2014.0
23000000.0,17150803.0,93,0,8.8255,92.107,6.4,512,3,2,1,4,0.0,4.0,2014.0
12000000.0,38587181.0,78,1,4.818714285714286,19.058,8.1,84,5,1,1,7,2.0,5.0,2002.0
15000000.0,61788393.0,98,0,5.643249999999999,32.241,6.1,1615,3,2,1,24,7.0,8.0,2015.0
80000000.0,365971656.0,132,0,5.347268656716419,148.72,7.1,7245,3,7,1,67,27.0,36.0,2019.0
25000000.0,72629670.0,96,0,4.017033333333334,54.764,5.5,1226,3,7,4,30,5.0,12.0,2015.0
12000000.0,3214116.0,100,0,10.37885,23.17,6.3,707,1,3,1,20,10.0,9.0,2015.0
15000000.0,48854305.0,98,0,3.985928571428571,31.238,5.2,868,3,6,3,28,15.0,10.0,2014.0
12000000.0,38587181.0,25,0,4.21175,13.58,7.4,124,2,2,1,4,4.0,0.0,2012.0
12000000.0,38587181.0,83,0,9.695375,16.333,6.2,36,3,1,1,8,3.0,4.0,2014.0
12000000.0,38587181.0,80,0,2.4952307692307696,23.695,4.0,2,1,1,0,0,0.0,288905.0,2011.0
185000.0,38587181.0,85,0,2.8250000000000006,22.872,5.7,23,4,2,1,9,3.0,3.0,2013.0
20000000.0,26152835.0,126,0,3.1269534883720933,25.323,7.4,1273,2,3,3,43,15.0,15.0,2017.0
12000000.0,38587181.0,97,0,2.5578260869565215,27.641,6.7,117,2,2,2,23,8.0,2.0,2016.0
12000000.0,38587181.0,87,0,5.997473684210526,17.724,5.0,161,2,2,2,19,7.0,10.0,2014.0
12000000.0,38587181.0,81,0,5.698375,23.552,4.7,113,2,3,1,16,6.0,8.0,2014.0
25000000.0,5148503.0,98,0,5.388333333333334,64.593,5.0,366,1,3,3,18,2.0,13.0,2014.0
8575000.0,37767206.0,145,0,5.739388888888889,32.704,8.3,2547,3,4,1,18,9.0,5.0,2016.0
50000000.0,62788218.0,116,0,6.157745762711865,25.716,7.1,6260,3,6,2,59,31.0,27.0,2016.0
12000000.0,38587181.0,105,0,0.6,18.34,7.4,82,5,2,1,6,0.0,1.0,2014.0
12000000.0,38587181.0,132,0,1.8153255813953484,8.498,5.2,33,4,4,1,43,6.0,16.0,2014.0
35000000.0,62832209.0,109,0,6.8665,31.793,6.6,1862,3,2,1,18,8.0,7.0,2017.0
12000000.0,894964.0,104,0,6.866193548387095,12.005,7.4,668,1,1,1,31,13.0,13.0,2014.0
18000000.0,38587181.0,90,0,7.127695652173912,17.484,6.0,224,2,3,2,23,8.0,9.0,2014.0
115000000.0,164989338.0,114,0,8.025255813953489,56.78,6.3,4105,3,3,1,43,12.0,25.0,2016.0
12000000.0,2160298.0,94,0,3.469472222222222,20.88,5.4,611,1,3,1,36,13.0,11.0,2015.0
12000000.0,38587181.0,73,0,4.8164,22.185,7.7,80,1,1,1,5,5.0,0.0,2014.0
12000000.0,38587181.0,94,0,5.834235294117647,15.8,6.0,147,2,2,1,17,2.0,13.0,2014.0
19500000.0,34854990.0,111,0,5.4552903225806455,13.89,6.4,1097,4,9,3,31,5.0,19.0,2015.0
11000000.0,593683.0,94,0,2.6961296296296293,62.052,6.0,951,3,6,1,54,7.0,25.0,2015.0
12000000.0,38587181.0,83,0,2.0080714285714287,11.04,6.8,63,3,4,2,14,8.0,2.0,2014.0
185000000.0,261119292.0,128,0,3.7726911764705884,106.447,6.5,3879,3,11,4,68,16.0,26.0,2019.0
25000000.0,129115.0,100,0,7.036583333333333,42.731,6.6,313,3,3,2,12,2.0,10.0,2014.0
12000000.0,38587181.0,88,0,2.8773500000000003,94.632,4.8,20,3,3,1,20,2.0,11.0,2014.0
8000000.0,5659286.0,90,0,15.651333333333334,14.414,7.1,1384,4,3,1,3,1.0,2.0,2015.0
12000000.0,38587181.0,98,0,2.762177777777778,21.48,6.3,860,2,7,4,45,7.0,24.0,2017.0
25000000.0,3885342.0,127,0,6.153000000000001,15.281,5.8,409,3,10,1,66,12.0,42.0,2016.0
12000000.0,38587181.0,88,0,3.3988181818181817,20.766,5.0,21,1,1,1,11,2.0,6.0,2014.0
12000000.0,908927.0,110,0,2.788272727272727,10.411,6.3,401,1,3,1,33,4.0,9.0,2016.0
12000000.0,53647.0,104,0,8.34635714285714,17.751,6.0,415,4,1,1,14,2.0,12.0,2016.0
12000000.0,38587181.0,88,0,7.891625000000001,17.393,5.4,222,2,1,1,8,3.0,5.0,2016.0
12000000.0,38587181.0,140,0,8.960809523809525,31.959,7.4,164,2,2,1,21,5.0,15.0,2015.0
90000000.0,334901337.0,129,0,6.8759736842105275,93.313,6.8,9200,3,4,4,38,11.0,17.0,2016.0
12000000.0,38587181.0,16,0,14.5455,16.007,4.1,33,1,1,1,2,1.0,1.0,2008.0
11500000.0,94073028.0,102,0,3.2286710526315794,74.436,5.9,3686,1,6,1,76,23.0,33.0,2016.0
45000000.0,33904605.0,131,0,3.705206896551724,19.805,7.5,1793,3,5,1,58,11.0,36.0,2019.0
12000000.0,1473809.0,104,0,3.4282631578947362,38.274,6.0,463,2,6,1,38,8.0,19.0,2015.0
12000000.0,360736.0,75,0,3.803652173913043,35.746,8.0,115,3,2,2,23,15.0,5.0,2014.0
7400000.0,26667197.0,96,0,6.355449999999999,29.321,5.2,1044,2,3,1,20,8.0,7.0,2017.0
3000000.0,249083.0,134,0,7.3018333333333345,23.712,6.4,1862,2,5,2,18,7.0,5.0,2015.0
12000000.0,38587181.0,91,0,4.07875,32.927,2.8,13,1,1,1,8,3.0,5.0,2014.0
185000000.0,566652812.0,118,0,7.7014615384615395,86.133,6.5,8719,3,2,1,39,5.0,26.0,2017.0
12000000.0,38587181.0,89,0,1.8886874999999999,4.366,5.1,27,1,2,1,16,5.0,5.0,2014.0
15000000.0,38587181.0,92,0,6.4096666666666655,14.069,4.5,371,3,1,1,15,4.0,5.0,2016.0
25000000.0,24902723.0,120,0,6.065828571428572,13.555,6.3,787,2,4,1,35,11.0,21.0,2015.0
58000000.0,783100000.0,108,0,7.812685714285715,253.248,7.6,26178,3,5,1,35,12.0,22.0,2016.0
10951000.0,49851770.0,156,0,4.385238095238095,20.805,7.3,1181,2,4,1,21,8.0,11.0,2016.0
40000000.0,30930984.0,113,0,2.3415547445255473,21.377,5.9,453,2,6,3,137,35.0,47.0,2016.0
21000000.0,30718107.0,95,0,2.3698333333333332,41.942,6.2,1084,2,7,2,24,8.0,7.0,2017.0
25000000.0,65663276.0,112,0,6.400171428571428,35.278,7.5,5373,3,3,1,35,8.0,22.0,2015.0
12000000.0,38587181.0,91,0,6.924454545454545,21.236,6.4,972,2,5,1,22,8.0,8.0,2015.0
12000000.0,39296.0,90,0,0.9917333333333331,12.447,5.5,113,3,1,1,15,1.0,0.0,2014.0
61000000.0,312296056.0,131,0,5.857036363636364,134.122,6.7,8658,4,4,1,55,11.0,28.0,2015.0
65000000.0,143695338.0,103,0,3.3582325581395347,31.049,6.4,1854,3,1,1,43,4.0,19.0,2016.0
12000000.0,38587181.0,92,0,7.951615384615384,13.669,4.8,144,1,4,1,13,3.0,6.0,2014.0
12000000.0,38587181.0,117,0,0.633,19.8,6.4,10,1,1,1,4,0.0,1.0,2014.0
12000000.0,38587181.0,108,0,4.033233333333333,40.606,6.4,620,4,11,3,30,3.0,13.0,2014.0
12000000.0,38587181.0,108,0,6.591866666666665,11.443,6.4,356,4,3,3,30,12.0,17.0,2016.0
1800000.0,38587181.0,133,0,7.664000000000001,22.551,6.8,1568,2,6,1,28,3.0,24.0,2015.0
12000000.0,141654055.0,141,0,5.252888888888888,11.119,6.6,138,3,3,2,18,3.0,11.0,2014.0
12000000.0,38587181.0,131,0,5.482349999999999,12.482,6.2,120,2,4,2,20,2.0,14.0,2014.0
12000000.0,38587181.0,87,0,6.020055555555555,20.81,5.3,271,4,3,2,18,8.0,8.0,2018.0
12000000.0,38587181.0,93,0,6.303447368421052,15.648,6.1,973,2,1,1,38,14.0,10.0,2019.0
12000000.0,38587181.0,90,0,6.6474375000000006,11.879,5.3,111,2,1,1,16,4.0,10.0,2014.0
12000000.0,16661077.0,81,0,8.069,17.727,6.9,103,1,1,1,1,1.0,0.0,2015.0
12000000.0,38587181.0,100,0,2.4715000000000003,9.598,7.1,144,4,3,1,6,1.0,5.0,2015.0
125000000.0,498814908.0,97,0,6.704291666666667,42.47,6.5,6081,3,1,1,24,4.0,10.0,2017.0
10000000.0,3400278.0,116,0,2.7953857142857146,14.769,6.3,890,1,1,1,70,22.0,14.0,2016.0
12000000.0,38587181.0,98,0,7.646875,116.551,5.9,535,4,4,1,16,7.0,9.0,2015.0
12000000.0,38587181.0,98,0,5.239086956521739,15.321,5.8,61,3,1,1,23,5.0,11.0,2014.0
20000000.0,36606743.0,100,0,9.113370370370369,22.702,6.5,2694,1,3,1,27,9.0,12.0,2015.0
12000000.0,38587181.0,88,0,2.083785714285715,13.161,6.1,401,2,1,1,14,2.0,6.0,2014.0
20000000.0,207945075.0,110,0,8.45496153846154,145.293,7.9,9736,2,3,1,26,10.0,10.0,2016.0
40000000.0,165478348.0,141,0,4.530393939393939,25.187,7.2,5777,2,8,3,66,10.0,52.0,2015.0
31000000.0,104384188.0,99,0,8.856622222222224,72.4,6.3,3012,1,3,1,45,13.0,24.0,2015.0
25000000.0,52395996.0,101,0,5.242634146341463,22.743,6.1,1370,3,4,1,41,15.0,14.0,2015.0
12000000.0,38587181.0,82,0,6.7151428571428555,9.831,4.5,145,2,2,1,7,3.0,2.0,2015.0
12000000.0,38587181.0,58,0,2.6473750000000003,7.534,5.8,43,3,4,2,8,3.0,5.0,2005.0
3000000.0,14016568.0,94,0,3.833999999999999,12.905,6.1,430,3,5,5,31,7.0,8.0,2016.0
110000000.0,121790373.0,107,0,6.965190476190476,38.747,6.8,3663,2,6,3,21,4.0,15.0,2016.0
12000000.0,38587181.0,85,0,6.845470588235294,29.615,4.7,136,3,2,1,17,8.0,7.0,2014.0
12000000.0,38587181.0,113,0,9.253166666666667,29.996,7.1,157,3,1,1,12,5.0,7.0,2015.0
12000000.0,38587181.0,105,0,6.253043478260869,17.06,7.6,8,4,1,1,23,19.0,4.0,2015.0
12000000.0,38587181.0,97,0,7.3071111111111104,17.742,4.2,20,2,1,1,9,9.0,0.0,2014.0
12000000.0,38587181.0,77,0,9.361894736842107,63.667,7.1,751,3,1,1,19,14.0,3.0,2014.0
12000000.0,38587181.0,105,0,6.022150000000001,21.449,5.1,151,3,2,1,20,3.0,15.0,2015.0
3500000.0,38587181.0,72,0,7.238166666666667,43.046,7.1,696,4,3,1,24,4.0,18.0,2015.0
12000000.0,38587181.0,111,0,6.840181818181819,13.551,7.0,27,2,3,1,11,4.0,7.0,2014.0
12000000.0,38587181.0,76,0,2.075333333333334,12.351,5.0,28,3,2,2,15,3.0,6.0,2014.0
15000000.0,38587181.0,94,0,5.2678666666666665,10.094,4.7,251,2,2,2,15,1.0,13.0,2014.0
12000000.0,38587181.0,90,0,3.7287,27.245,6.4,842,3,5,1,10,5.0,2.0,2014.0
12000000.0,38587181.0,95,0,5.169,23.723,6.2,12,4,4,1,11,2.0,8.0,2013.0
19116000.0,38587181.0,133,0,5.236958333333333,12.393,6.8,819,4,11,5,24,6.0,14.0,2018.0
175000000.0,746846894.0,123,0,4.179479674796748,135.177,5.9,18399,3,7,1,123,23.0,81.0,2016.0
149000000.0,821847012.0,141,0,5.35296052631579,113.953,7.3,17307,3,2,1,76,28.0,22.0,2017.0
160000000.0,1148461807.0,143,0,7.154692307692309,188.202,6.9,11349,3,8,2,52,13.0,32.0,2018.0
13000000.0,1646788.0,123,0,4.0085,11.113,6.3,160,2,2,1,42,11.0,15.0,2016.0
12000000.0,38587181.0,87,0,3.415266666666667,49.971,5.7,159,3,3,1,15,11.0,1.0,2014.0
12000000.0,38587181.0,23,0,9.801333333333334,16.734,6.9,168,3,1,1,9,3.0,6.0,2012.0
12000000.0,38587181.0,94,0,3.77181818181818,44.938,4.4,36,2,2,1,22,3.0,7.0,2015.0
12000000.0,38587181.0,26,0,6.671699999999999,65.909,7.2,257,5,1,1,10,2.0,8.0,2014.0
10000000.0,102952888.0,92,0,3.4182187500000003,43.659,6.2,2879,4,4,1,32,10.0,16.0,2017.0
5000000.0,98450062.0,94,0,3.797199999999999,40.384,6.3,3726,3,2,1,20,5.0,7.0,2015.0
11930000.0,18340000.0,118,0,7.015882352941176,18.05,7.0,1344,3,5,1,17,9.0,7.0,2015.0
12000000.0,38587181.0,94,0,5.7261428571428565,7.789,6.8,71,4,4,1,7,4.0,3.0,2014.0
12000000.0,38587181.0,99,0,4.185666666666666,13.121,4.6,325,1,3,1,18,5.0,6.0,2016.0
100000.0,42664410.0,87,0,0.9387499999999999,22.3,4.9,795,2,4,1,12,4.0,2.0,2015.0
12000000.0,38587181.0,101,0,7.651999999999998,17.014,6.8,69,3,2,1,12,3.0,7.0,2014.0
356000000.0,2797800564.0,181,0,15.050436893203884,422.152,8.3,20186,3,1,1,103,28.0,62.0,2019.0
300000000.0,2046239637.0,149,0,17.213200000000004,648.96,8.3,23715,3,1,1,65,21.0,43.0,2018.0
152000000.0,1128276090.0,124,0,10.203519230769233,154.37,6.9,12563,3,1,1,52,18.0,29.0,2019.0
12000000.0,38587181.0,92,0,3.8487272727272734,12.935,5.7,252,1,2,1,11,3.0,4.0,2015.0
2000000.0,38587181.0,92,0,5.243066666666667,12.189,3.6,47,1,3,1,15,5.0,8.0,2015.0
12000000.0,38587181.0,81,0,7.313181818181818,10.474,6.1,53,3,1,1,11,5.0,6.0,2014.0
12000000.0,38587181.0,88,0,5.300555555555556,13.986,5.8,130,2,2,1,9,4.0,4.0,2014.0
38000000.0,109906372.0,112,0,7.154435897435898,78.327,5.9,5003,3,4,1,39,12.0,23.0,2016.0
12000000.0,38587181.0,94,0,1.9192857142857147,9.298,6.2,9,3,1,1,14,2.0,6.0,2014.0
37000000.0,278300000.0,127,0,4.835666666666666,36.661,6.2,163,3,1,1,18,6.0,6.0,2015.0
65000000.0,121545703.0,127,0,3.532414634146342,56.413,6.3,431,3,9,2,41,3.0,19.0,2015.0
12000000.0,38587181.0,60,0,8.039545454545454,23.124,7.7,90,4,1,1,11,2.0,9.0,2001.0
12000000.0,38587181.0,22,0,7.168899999999999,11.201,6.9,98,5,4,1,10,1.0,9.0,2014.0
14000000.0,8306690.0,94,0,1.5785714285714292,15.366,5.9,191,4,6,1,14,1.0,4.0,2015.0
12000000.0,38587181.0,88,0,6.271333333333333,40.462,5.5,934,3,5,1,21,7.0,12.0,2017.0
40000000.0,43070915.0,115,0,9.697090909090909,65.249,6.4,6922,2,4,2,22,8.0,11.0,2018.0
9900000.0,159047649.0,89,0,7.501454545454546,83.478,7.0,5919,2,3,1,11,5.0,4.0,2016.0
50000000.0,69411370.0,144,0,6.053787878787878,99.333,7.2,2647,5,5,1,33,7.0,19.0,2016.0
80000000.0,52099090.0,117,0,8.217652173913041,36.605,6.5,1311,4,4,1,23,3.0,16.0,2016.0
30000000.0,8100000.0,107,0,8.35915,28.202,6.1,1041,2,7,4,20,6.0,10.0,2018.0
12000000.0,6423605.0,119,0,2.967764705882353,13.073,6.9,201,1,3,1,51,10.0,20.0,2017.0
12000000.0,38587181.0,97,0,6.7186,62.2,5.4,200,1,1,1,10,1.0,7.0,2015.0
25000000.0,38587181.0,87,0,8.237,16.666,6.0,24,1,5,1,3,1.0,1.0,2014.0
68000000.0,55003890.0,135,0,2.580828125,32.108,5.3,2978,3,3,2,128,30.0,26.0,2017.0
6000000.0,11122090.0,96,0,3.7058714285714296,37.458,6.7,1998,4,6,3,70,26.0,20.0,2015.0
10000000.0,38587181.0,102,0,7.1640000000000015,17.04,6.2,355,1,11,1,39,9.0,20.0,2016.0
7000000.0,3377430.0,118,0,6.181369565217393,26.028,6.5,3150,3,4,3,46,14.0,5.0,2016.0
12000000.0,38587181.0,91,0,5.129545454545454,8.475,5.7,394,3,3,2,11,4.0,5.0,2017.0
175000000.0,1073394593.0,100,0,10.066880952380952,173.017,7.6,7689,6,2,1,42,19.0,23.0,2019.0
9000000.0,38587181.0,93,0,3.620709677419354,20.317,5.0,362,2,7,2,31,3.0,10.0,2016.0
3300000.0,45000.0,96,0,6.591473684210526,16.914,4.6,32,1,2,1,19,6.0,13.0,2014.0
12000000.0,3295624.0,97,0,6.0873888888888885,18.444,6.4,1435,4,4,1,18,8.0,10.0,2016.0
12000000.0,38587181.0,89,0,4.286555555555555,21.697,5.4,361,1,1,1,18,4.0,13.0,2015.0
12000000.0,38587181.0,0,0,9.386833333333334,25.779,5.6,5,1,2,6,2,4.0,301872.0,2014.0
16000000.0,2084628.0,101,0,9.820545454545455,15.58,6.1,1170,3,4,1,22,7.0,9.0,2015.0
31500000.0,14708696.0,113,0,6.224269841269842,20.873,6.1,1373,3,6,2,63,13.0,33.0,2016.0
21000000.0,400900.0,93,0,3.068694444444444,12.644,5.1,249,5,3,2,36,5.0,14.0,2019.0
40000000.0,37357216.0,134,0,6.052625,25.411,7.1,3616,4,3,2,48,13.0,30.0,2016.0
12000000.0,13603453.0,99,0,8.650307692307692,29.171,7.1,333,4,3,1,13,4.0,7.0,2015.0
12000000.0,38587181.0,88,0,4.110882352941177,103.447,4.8,85,3,1,1,17,5.0,11.0,2014.0
18000000.0,90632641.0,94,0,3.5000232558139537,12.902,5.9,828,2,4,2,43,14.0,16.0,2016.0
50000000.0,216972543.0,107,0,6.287162162162161,60.228,6.4,4724,4,7,1,37,6.0,24.0,2016.0
12000000.0,38587181.0,91,0,3.1757999999999997,16.062,5.7,10,2,1,5,1,0.0,302945.0,2014.0
44000000.0,155160045.0,128,0,8.917863636363636,40.401,7.0,4882,3,4,1,22,6.0,16.0,2016.0
12000000.0,38587181.0,80,0,10.897750000000002,19.305,7.7,114,6,1,1,12,3.0,9.0,2015.0
12000000.0,38587181.0,0,1,2.4952307692307696,10.566,6.8,6,1,1,0,0,0.0,303110.0,2014.0
12000000.0,38587181.0,90,0,2.4952307692307696,19.044,6.5,4,4,2,1,0,0.0,0.0,2012.0
8000000.0,5216102.0,100,0,2.5183513513513507,16.477,6.2,863,4,9,2,37,3.0,8.0,2014.0
5000000.0,61768190.0,93,0,7.185666666666666,274.27,6.8,1301,3,3,2,12,3.0,9.0,2015.0
27000000.0,93282604.0,98,0,4.059547169811322,25.633,6.4,2525,2,5,1,53,7.0,34.0,2016.0
24720400.0,38587181.0,76,0,5.163304347826086,24.454,6.4,122,6,8,1,23,12.0,8.0,2014.0
10000000.0,4366460.0,101,0,4.513899999999998,21.808,6.7,1638,2,4,1,30,6.0,13.0,2016.0
12000000.0,38587181.0,104,0,6.357666666666666,22.229,6.4,51,3,3,1,9,4.0,5.0,2014.0
11000000.0,61619773.0,109,0,7.233542857142857,15.067,7.4,1124,1,2,2,35,12.0,19.0,2015.0
11000000.0,38587181.0,105,0,2.3455833333333334,14.609,6.9,2006,2,7,1,24,9.0,15.0,2014.0
100000000.0,142337240.0,124,0,10.877444444444446,90.328,6.3,3771,3,2,2,27,13.0,14.0,2017.0
12000000.0,38587181.0,85,0,2.23295,17.865,5.9,414,1,1,1,20,6.0,5.0,2014.0
12000000.0,38587181.0,95,0,2.232848484848485,17.805,5.3,182,2,1,1,66,22.0,10.0,2016.0
12000000.0,38587181.0,55,0,4.848055555555556,20.227,6.9,19,3,2,3,18,7.0,9.0,2015.0
7000000.0,573335.0,103,0,6.9648666666666665,9.448,7.3,537,2,3,1,30,11.0,17.0,2015.0
15000000.0,64191523.0,119,0,5.226210526315789,22.578,7.6,5067,1,10,5,38,14.0,13.0,2015.0
12000000.0,38587181.0,95,0,3.986196078431373,12.117,6.2,446,1,1,1,51,12.0,13.0,2017.0
1000000.0,354835.0,100,0,5.9369375,23.069,6.5,2057,1,5,1,16,7.0,7.0,2015.0
12000000.0,38587181.0,89,0,2.353473684210526,16.371,5.9,1006,2,1,57,9,9.0,306952.0,2015.0
30000000.0,91709827.0,123,0,4.773678571428573,136.166,7.4,4607,2,4,1,28,9.0,12.0,2015.0
12000000.0,38587181.0,88,0,10.0215,46.921,5.1,79,2,1,1,10,4.0,6.0,2015.0
10000000.0,38587181.0,96,0,4.162478260869565,20.553,4.3,454,4,4,1,46,15.0,26.0,2015.0
12000000.0,643557.0,122,0,7.894677419354839,12.838,6.9,779,1,3,1,31,2.0,27.0,2015.0
40000000.0,86234523.0,114,0,3.2411111111111106,53.091,6.9,3738,3,4,1,108,21.0,38.0,2016.0
12000000.0,38587181.0,105,0,4.85471875,17.829,7.6,2154,2,3,1,32,7.0,12.0,2015.0
12000000.0,38587181.0,52,0,6.6892499999999995,18.3,7.2,78,4,3,1,16,5.0,11.0,2015.0
3500000.0,615816.0,108,0,5.296611111111111,11.767,6.0,300,2,1,1,18,10.0,8.0,2016.0
40000000.0,3643591.0,115,0,3.7590967741935484,14.496,6.5,868,2,10,4,62,7.0,49.0,2015.0
17000000.0,38587181.0,90,0,8.995916666666668,21.843,5.0,319,2,2,1,12,3.0,9.0,2016.0
135000000.0,245623848.0,112,0,7.7076666666666656,83.259,6.0,2793,5,5,1,27,7.0,17.0,2016.0
700000.0,17986781.0,103,0,6.24505,22.072,7.1,1210,3,3,1,20,6.0,13.0,2015.0
12000000.0,38587181.0,88,0,0.9857647058823531,23.937,6.0,11,1,17,2,5,309193.0,3.0,2013.0
600000.0,7205073.0,78,0,8.280592592592592,10.71,6.4,295,2,2,1,27,14.0,9.0,2015.0
12000000.0,38587181.0,115,0,7.7621176470588225,36.683,6.7,104,2,4,1,17,7.0,7.0,2015.0
64000000.0,97571250.0,108,0,8.176142857142857,35.468,7.6,2301,4,8,1,28,6.0,17.0,2015.0
13000000.0,6903033.0,88,0,4.863527777777778,17.609,6.2,1231,3,2,1,36,8.0,24.0,2016.0
12000000.0,38587181.0,81,0,5.062166666666667,11.878,4.0,48,2,3,1,12,7.0,4.0,2015.0
12000000.0,234417.0,101,0,4.042419354838709,17.214,6.4,232,1,6,1,31,14.0,16.0,2015.0
12000000.0,38587181.0,98,0,13.819199999999999,30.302,5.6,122,3,3,1,5,2.0,3.0,2016.0
4000000.0,40423945.0,92,0,3.8125937500000004,54.456,6.8,5222,4,9,3,32,8.0,5.0,2015.0
12000000.0,67132.0,95,0,2.1154444444444445,18.396,6.6,555,4,4,2,45,5.0,23.0,2015.0
15000000.0,24121245.0,115,0,6.912294117647058,28.657,7.1,3814,2,5,1,17,5.0,9.0,2016.0
13360000.0,2000000.0,125,0,3.260097222222223,20.111,6.9,1685,2,8,4,72,22.0,15.0,2015.0
1500000.0,6512004.0,80,0,2.1634285714285717,16.679,5.6,171,2,2,1,14,3.0,3.0,2016.0
12000000.0,38587181.0,82,0,4.224857142857142,48.583,6.9,42,5,1,1,14,10.0,4.0,2015.0
150000000.0,331957105.0,103,0,11.090473684210528,82.117,5.9,4149,3,9,2,19,2.0,16.0,2016.0
12000000.0,38587181.0,99,0,4.1275172413793095,9.201,5.8,243,2,1,1,29,7.0,12.0,2015.0
12000000.0,38587181.0,113,0,8.104357142857143,10.434,6.0,314,3,2,1,14,5.0,9.0,2016.0
12000000.0,38587181.0,0,0,0.6,16.569,4.0,5,1,1,2,0,0.0,312051.0,2012.0
37000000.0,173567581.0,133,0,2.6341466666666666,95.761,7.4,5783,1,4,1,75,8.0,32.0,2015.0
